Competencia;DataBase;SalarioMinimo;SalarioMinimoReferencia;TetoContribuicao;TetoBeneficio;Integral;Proporcional;MultiplicadorMoeda;AjusteMoeda;IndiceAtualizacao;IndiceAcumulado;IndiceRes134;IndiceRes134Acumulado;IndiceSalarios;IndiceSalariosAcumulado;IPCA;IPCAE;IndiceCondenatorias;IndiceCondenatoriasAcumulado;Selic;Juros;JurosAlt
647;01/08/2018;false;954.0;0;5645.8;5645.8;0.0;0.0059;1;1;1.0;1.28139633040282;1;1.00577922733457;1;1.28139633040282;0.9991000294685364;1.0013;1.0013;1.23653623098198;0.57;0.37148195588312394;0
648;01/09/2018;false;954.0;0;5645.8;5645.8;0.0;0.0059;1;1;1.003;1.28139633040282;1;1.00577922733457;1.003;1.28139633040282;1.0047999620437622;1.0009;1.0009;1.23493082091479;0.47;0.37148195588312394;0
649;01/10/2018;false;954.0;0;5645.8;5645.8;0.0;0.0029;1;1;1.004;1.27756363948437;1;1.00577922733457;1.004;1.27756363948437;1.0045000314712524;1.0058;1.0057999999999999996;1.23382038257048;0.54;0.37148195588312394;0
650;01/11/2018;false;954.0;0;5645.8;5645.8;0.0;0.0;1;1;0.9975;1.27247374450634;1;1.00577922733457;0.9975;1.27247374450634;0.9979000091552734;1.0019;1.0019;1.22670549072428;0.49;0.37148195588312394;0
651;01/12/2018;false;954.0;0;5645.8;5645.8;0.0;0.0014;1;1;1.0014;1.27566290176074;1;1.00577922733457;1.0014;1.27566290176074;1.0015000104904175;0.9984;0.9984;1.22437917030071;0.49;0.37148195588312394;0
652;01/01/2019;true;998.0;0;5839.45;5839.45;0.0343;0.0448;1;1;1.0036;1.27387947050204;1;1.00577922733457;1.0036;1.27387947050204;1.0032000541687012;1.003;1.0029999999999999999;1.22634131640696;0.54;0.37148195588312394;0
653;01/02/2019;false;998.0;0;5839.45;5839.45;0.0;0.0411;1;1;1.0054;1.26930995466525;1;1.00577922733457;1.0054;1.26930995466525;1.0042999982833862;1.0034;1.0034000000000000002;1.22267329651741;0.49;0.37148195588312394;0
654;01/03/2019;false;998.0;0;5839.45;5839.45;0.0;0.0355;1;1;1.0077;1.26249249519122;1;1.00577922733457;1.0077;1.26249249519122;1.0075000524520874;1.0054;1.0054000000000000004;1.21853029351944;0.47;0.37148195588312394;0
655;01/04/2019;false;998.0;0;5839.45;5839.45;0.0;0.0276;1;1;1.006;1.25284558419293;1;1.00577922733457;1.006;1.25284558419293;1.0056999921798706;1.0072;1.0071999999999999997;1.2119855714337;0.52;0.37148195588312394;0
656;01/05/2019;false;998.0;0;5839.45;5839.45;0.0;0.0214;1;1;1.0015;1.24537334412816;1;1.00577922733457;1.0015;1.24537334412816;1.0012999773025513;1.0035;1.0034999999999999998;1.203321655514;0.54;0.37148195588312394;0
657;01/06/2019;false;998.0;0;5839.45;5839.45;0.0;0.0199;1;1;1.0001;1.24350808200515;1;1.00577922733457;1.0001;1.24350808200515;1.000100016593933;1.0006;1.0006;1.19912471899751;0.47;0.37148195588312394;0
658;01/07/2019;false;998.0;0;5839.45;5839.45;0.0;0.0198;1;1;1.001;1.24338374363079;1;1.00577922733457;1.001;1.24338374363079;1.0018999576568604;1.0009;1.0009;1.19840567559215;0.57;0.37148195588312394;0
659;01/08/2019;false;998.0;0;5839.45;5839.45;0.0;0.0188;1;1;1.0012;1.24214160202876;1;1.00577922733457;1.0012;1.24214160202876;1.001099944114685;1.0008;1.0008;1.19732808031986;0.5;0.3434379290046863;0
660;01/09/2019;false;998.0;0;5839.45;5839.45;0.0;0.0176;1;1;0.9995;1.24065281864638;1;1.00577922733457;0.9995;1.24065281864638;0.9995999932289124;1.0009;1.0009;1.19637098353303;0.46;0.3434379290046863;0
661;01/10/2019;false;998.0;0;5839.45;5839.45;0.0;0.0181;1;1;1.0004;1.24127345537407;1;1.00577922733457;1.0004;1.24127345537407;1.0010000467300415;1.0009;1.0009;1.19529521783698;0.48;0.3153074208473994;0
662;01/11/2019;false;998.0;0;5839.45;5839.45;0.0;0.0177;1;1;1.0054;1.24077714451626;1;1.00577922733457;1.0054;1.24077714451626;1.0051000118255615;1.0014;1.0014000000000000001;1.19422041945947;0.38;0.2870898719076642;0
663;01/12/2019;false;998.0;0;5839.45;5839.45;0.0;0.0122;1;1;1.0122;1.23411293466905;1;1.00577922733457;1.0122;1.23411293466905;1.0115000009536743;1.0105;1.0105000000000000004;1.19255084827189;0.37;0.2870898719076642;0
664;01/01/2020;true;1039.0;0;6101.06;6101.06;0.0448;0.0545;1;1;1.0019;1.21923822828399;1;1.00577922733457;1.0019;1.21923822828399;1.0020999908447266;1.0071;1.0070999999999999996;1.18015917691429;0.38;0.2587847171547919;0
665;01/02/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0525;1;1;1.0017;1.21692606875336;1;1.00577922733457;1.0017;1.21692606875336;1.002500057220459;1.0022;1.0022;1.1718391191682;0.29;0.2587847171547919;0
666;01/03/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0507;1;1;1.0018;1.21486080538421;1;1.00577922733457;1.0018;1.21486080538421;1.0006999969482422;1.0002;1.0002;1.16926673235701;0.34;0.24459910949696795;0
667;01/04/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0488;1;1;0.9977;1.21267798501119;1;1.00577922733457;0.9977;1.21267798501119;0.9969000220298767;0.9999;0.9999;1.16903292577186;0.28;0.21616147432015342;0
668;01/05/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0512;1;1;0.9975;1.21547357423192;1;1.00577922733457;0.9975;1.21547357423192;0.9962000250816345;0.9941;0.9941000000000000003;1.16914984075594;0.24;0.21616147432015342;0
669;01/06/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0539;1;1;1.003;1.21851987391671;1;1.00577922733457;1.003;1.21851987391671;1.0025999546051025;1.0002;1.0002;1.17608876446629;0.21;0.173337883251512;0
670;01/07/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0507;1;1;1.0044;1.21487524817219;1;1.00577922733457;1.0044;1.21487524817219;1.003600001335144;1.003;1.0029999999999999999;1.17585359374754;0.19;0.13031196473178852;0
671;01/08/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0461;1;1;1.0036;1.20955321403046;1;1.00577922733457;1.0036;1.20955321403046;1.0024000406265259;1.0023;1.0023000000000000001;1.17233658399555;0.16;0.13031196473178852;0
672;01/09/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0423;1;1;1.0087;1.20521444203912;1;1.00577922733457;1.0087;1.20521444203912;1.0063999891281128;1.0045;1.0045000000000000001;1.1696463972818;0.16;0.11592468385308585;0
673;01/10/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0334;1;1;1.0089;1.19481951228226;1;1.00577922733457;1.0089;1.19481951228226;1.0085999965667725;1.0094;1.0093999999999999995;1.16440656772703;0.16;0.11592468385308585;0
674;01/11/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0242;1;1;1.0095;1.18427942539623;1;1.00577922733457;1.0095;1.18427942539623;1.0089000463485718;1.0081;1.0081000000000000005;1.15356307482369;0.15;0.11592468385308585;0
675;01/12/2020;false;1045.0;0;6101.06;6101.06;0.0;0.0146;1;1;1.0146;1.17313464625679;1;1.00577922733457;1.0146;1.17313464625679;1.0134999752044678;1.0106;1.0106000000000000005;1.14429429106605;0.16;0.11592468385308585;0
676;01/01/2021;true;1100.0;0;6433.57;6433.57;0.0545;0.1016;1;1;1.0027;1.15625334738497;1;1.00577922733457;1.0027;1.15625334738497;1.002500057220459;1.0078;1.0078000000000000003;1.13229199590941;0.15;0.11592468385308585;0
677;01/02/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0986;1;1;1.0082;1.15313986973668;1;1.00577922733457;1.0082;1.15313986973668;1.0085999965667725;1.0048;1.0047999999999999998;1.12352847381366;0.13;0.11592468385308585;0
678;01/03/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0897;1;1;1.0086;1.14376102929645;1;1.00577922733457;1.0086;1.14376102929645;1.0092999935150146;1.0093;1.0093000000000000005;1.1181612995757;0.2;0.11592468385308585;0
679;01/04/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0804;1;1;1.0038;1.13400855571728;1;1.00577922733457;1.0038;1.13400855571728;1.003100037574768;1.006;1.0059999999999999998;1.10785821814693;0.21;0.15901848983437272;0
680;01/05/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0763;1;1;1.0096;1.12971563629934;1;1.00577922733457;1.0096;1.12971563629934;1.0082999467849731;1.0044;1.0044;1.10125071386375;0.27;0.15901848983437272;0
681;01/06/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0661;1;1;1.006;1.11897349078778;1;1.00577922733457;1.006;1.11897349078778;1.0053000450134277;1.0083;1.0082999999999999996;1.09642643753858;0.31;0.20190930200914003;0
682;01/07/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0597;1;1;1.0102;1.11229969263199;1;1.00577922733457;1.0102;1.11229969263199;1.009600043296814;1.0072;1.0071999999999999997;1.08740100916253;0.36;0.24459910949696795;0
683;01/08/2021;false;1100.0;0;6433.57;6433.57;0.0;0.049;1;1;1.0088;1.10106879096416;1;1.00577922733457;1.0088;1.10106879096416;1.0087000131607056;1.0089;1.0089000000000000001;1.079627689796;0.43;0.24459910949696795;0
684;01/09/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0399;1;1;1.012;1.09146390856875;1;1.00577922733457;1.012;1.09146390856875;1.0116000175476074;1.0114;1.011399999999999999;1.07010376627614;0.44;0.30120956165935464;0
685;01/10/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0275;1;1;1.0116;1.07852164878335;1;1.00577922733457;1.0116;1.07852164878335;1.0125000476837158;1.012;1.0119999999999999996;1.05804208649015;0.49;0.3574707178487069;0
686;01/11/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0158;1;1;1.0084;1.0661542593746;1;1.00577922733457;1.0084;1.0661542593746;1.0095000267028809;1.0117;1.0116999999999999993;1.04549613289541;0.59;0.4412172901993472;0
687;01/12/2021;false;1100.0;0;6433.57;6433.57;0.0;0.0073;1;1;1.0073;1.05727316479036;1.000488;1.00577922733457;1.0073;1.05727316479036;1.0073000192642212;1.0078;1.0078000000000000003;1.03340529099082;0.77;0.4412172901993472;0
688;01/01/2022;true;1212.0;0;7087.22;7087.22;0.1016;0.0;1;1;1.0067;1.04961100445782;1.000605;1.00528864647509;1.0067;1.04961100445782;1.0053999423980713;1.0058;1.0057999999999999996;1.02540711549;0.73;0.5;0
689;01/02/2022;false;1212.0;0;7087.22;7087.22;0;0;1;1;1.01;1.0426254141828;1;1.00468081458227;1.01;1.0426254141828;1.01010000705719;1.0099;1.0098999999999999999;1.01949405;0.76;0.5;0
690;01/03/2022;false;1212.0;0;7087.22;7087.22;0;0;1;1;1.0171;1.03230239028;1.0009710000000000001;1.00468081458227;1.0171;1.03230239028;1.0161999464035034;1.0095;1.0094999999999999996;1.0095;0.93;0.5;0
691;01/04/2022;false;1212.0;0;7087.22;7087.22;0;0;1;1;1.0104;1.0149468;1.000555;1.00370621584668;1.0104;1.0149468;1.010599970817566;0;0;0;0.83;0.5;0
692;01/05/2022;false;1212.0;0;7087.22;7087.22;0;0;1;1;1.0045;1.0045;1.001663;1.003149467892;1.0045;1.0045;1.004699945449829;0;0;0;1.03;0.5;0
693;01/06/2022;false;1212.0;0;7087.22;7087.22;0;0;1;1;1.0;1;1.001484;1.001484;0;0;0;0;0;0;0;0.5;0
