CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
09/2006,350,-,"2801,82","2801,82",FALSE,-,"0,0302",1,1,"1,0016","2,5417817745","1,0016","1,27113242","1,0016","2,5425406663","1,0021","1,0005","1,0005","2,4801280839","1,06%","1,0000%"
10/2006,350,-,"2801,82","2801,82",FALSE,-,"0,0285",1,1,"1,0043","2,5377214202","1,0043","1,269101857","1,0043","2,5384790998","1,0033","1,0029","1,0029","2,4788886396","1,09%","1,0000%"
11/2006,350,-,"2801,82","2801,82",FALSE,-,"0,0241",1,1,"1,0042","2,5268559397","1,0042","1,2636680842","1,0042","2,5276103752","1,0031","1,0037","1,0037","2,4717206497","1,02%","1,0000%"
12/2006,350,-,"2801,82","2801,82",FALSE,-,"0,0198",1,1,"1,0062","2,516287532","1,0062","1,2583828761","1,0062","2,5170388121","1,0048","1,0035","1,0035","2,4626089964","0,99%","1,0000%"
01/2007,350,-,"2801,82","2801,82",FALSE,-,"0,0136",1,1,"1,0049","2,5007826794","1,0049","1,2506289765","1,0049","2,5015293303","1,0044","1,0052","1,0052","2,4540199267","1,08%","1,0000%"
02/2007,350,-,"2801,82","2801,82",FALSE,-,"0,0086",1,1,"1,0042","2,4885885953","1,0042","1,2445307757","1,0042","2,4893316054","1,0044","1,0046","1,0046","2,4413250365","0,87%","1,0000%"
03/2007,350,-,"2801,82","2801,82",FALSE,-,"0,0044",1,1,"1,0044","2,4781802383","1,0044","1,2393256081","1,0044","2,4789201408","1,0037","1,0041","1,0041","2,4301463632","1,05%","1,0000%"
04/2007,380,-,"2894,28","2894,28",TRUE,"0,033","0,05",1,1,"1,0026","2,4673240126","1,0026","1,2338964637","1,0026","2,4680606739","1,0025","1,0022","1,0022","2,4202234471","0,94%","1,0000%"
05/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0473",1,1,"1,0026","2,4609256061","1,0026","1,2306966524","1,0026","2,461660357","1,0028","1,0026","1,0026","2,4149106437","1,03%","1,0000%"
06/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0445",1,1,"1,0031","2,4545437922","1,0031","1,227505139","1,0031","2,4552766377","1,0028","1,0029","1,0029","2,4086481585","0,91%","1,0000%"
07/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0413",1,1,"1,0032","2,4469582217","1,0032","1,223711633","1,0032","2,4476888024","1,0024","1,0024","1,0024","2,4016832769","0,97%","1,0000%"
08/2007,380,-,"2894,28","2894,28",FALSE,-,"0,038",1,1,"1,0059","2,4391529323","1,0059","1,2198082466","1,0059","2,4398811826","1,0047","1,0042","1,0042","2,3959330377","0,99%","1,0000%"
09/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0319",1,1,"1,0025","2,4248463389","1,0025","1,2126535904","1,0025","2,4255703177","1,0018","1,0029","1,0029","2,3859122064","0,80%","1,0000%"
10/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0293",1,1,"1,003","2,4187993406","1,003","1,2096295166","1,003","2,419521514","1,003","1,0024","1,0024","2,3790130685","0,93%","1,0000%"
11/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0262",1,1,"1,0043","2,4115646467","1,0043","1,2060114822","1,0043","2,41228466","1,0038","1,0023","1,0023","2,3733171074","0,84%","1,0000%"
12/2007,380,-,"2894,28","2894,28",FALSE,-,"0,0219",1,1,"1,0097","2,4012393176","1,0097","1,2008478365","1,0097","2,4019562481","1,0074","1,007","1,007","2,3678710041","0,84%","1,0000%"
01/2008,380,-,"2894,28","2894,28",FALSE,-,"0,012",1,1,"1,0069","2,3781710583","1,0069","1,1893115148","1,0069","2,3788811014","1,0054","1,007","1,007","2,3514111262","0,93%","1,0000%"
02/2008,380,-,"2894,28","2894,28",FALSE,-,"0,0051",1,1,"1,0048","2,3618741268","1,0048","1,1811615004","1,0051","2,3625793042","1,0049","1,0064","1,0064","2,3350656666","0,80%","1,0000%"
03/2008,415,-,"3038,99","3038,99",TRUE,"0,05","0,0592",1,1,"1,0051","2,3505912887","1,0051","1,1755190092","1,0051","2,3505912887","1,0048","1,0023","1,0023","2,3202162824","0,84%","1,0000%"
04/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0538",1,1,"1,0064","2,3386641017","1,0064","1,1695542823","1,0064","2,3386641017","1,0055","1,0059","1,0059","2,3148920307","0,90%","1,0000%"
05/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0471",1,1,"1,0096","2,323791834","1,0096","1,1621167352","1,0096","2,323791834","1,0079","1,0056","1,0056","2,3013142765","0,88%","1,0000%"
06/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0372",1,1,"1,0091","2,3016955567","1,0091","1,1510664969","1,0091","2,3016955567","1,0074","1,009","1,009","2,2884986838","0,96%","1,0000%"
07/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0278",1,1,"1,0058","2,2809390117","1,0058","1,140686252","1,0058","2,2809390117","1,0053","1,0063","1,0063","2,2680859106","1,07%","1,0000%"
08/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0219",1,1,"1,0021","2,2677858537","1,0021","1,1341084231","1,0021","2,2677858537","1,0028","1,0035","1,0035","2,2538864262","1,02%","1,0000%"
09/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0197",1,1,"1,0015","2,2630334834","1,0015","1,1317317864","1,0015","2,2630334834","1,0026","1,0026","1,0026","2,2460253375","1,10%","1,0000%"
10/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0182",1,1,"1,005","2,2596440174","1,005","1,1300367313","1,005","2,2596440174","1,0045","1,003","1,003","2,2402008154","1,18%","1,0000%"
11/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0132",1,1,"1,0038","2,2484020073","1,0038","1,124414658","1,0038","2,2484020073","1,0036","1,0049","1,0049","2,2335003144","1,02%","1,0000%"
12/2008,415,-,"3038,99","3038,99",FALSE,-,"0,0093",1,1,"1,0029","2,2398904237","1,0029","1,1201580574","1,0029","2,2398904237","1,0028","1,0029","1,0029","2,2226095277","1,12%","1,0000%"
01/2009,415,-,"3038,99","3038,99",FALSE,-,"0,0064",1,1,"1,0064","2,2334135245","1,0064","1,1169189923","1,0064","2,2334135245","1,0048","1,004","1,004","2,2161825982","1,05%","1,0000%"
02/2009,465,-,"3218,9","3218,9",TRUE,"0,0592","0,0772",1,1,"1,0031","2,2192105768","1,0031","1,1098161688","1,0031","2,2192105768","1,0055","1,0063","1,0063","2,2073531854","0,86%","1,0000%"
03/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0739",1,1,"1,002","2,2123522847","1,002","1,1063863711","1,002","2,2123522847","1,002","1,0011","1,0011","2,1935339217","0,97%","1,0000%"
04/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0717",1,1,"1,0055","2,2079364119","1,0055","1,104178015","1,0055","2,2079364119","1,0048","1,0036","1,0036","2,1911236857","0,84%","1,0000%"
05/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0658",1,1,"1,006","2,1958591864","1,006","1,0981382546","1,006","2,1958591864","1,0047","1,0059","1,0059","2,1832639355","0,77%","1,0000%"
06/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0595",1,1,"1,0042","2,1827626107","1,0042","1,0915887223","1,0042","2,1827626107","1,0036","1,0038","1,0038","2,170458232","0,76%","1,0000%"
07/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0551",1,1,"1,0023","2,1736333506","1,001051","1,0870232247","1,0023","2,1736333506","1,0024","1,0022","1,0022","2,1622417134","0,79%","0,5000%"
08/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0526",1,1,"1,0008","2,1686454661","1,000197","1,0858819628","1,0008","2,1686454661","1,0015","1,0023","1,0023","2,1574952239","0,69%","0,5000%"
09/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0518",1,1,"1,0016","2,1669119365",1,"1,0856680862","1,0016","2,1669119365","1,0024","1,0019","1,0019","2,1525443719","0,69%","0,5000%"
10/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0501",1,1,"1,0024","2,1634504158",1,"1,0856680862","1,0024","2,1634504158","1,0028","1,0018","1,0018","2,1484622935","0,69%","0,5000%"
11/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0477",1,1,"1,0037","2,1582705665",1,"1,0856680862","1,0037","2,1582705665","1,0041","1,0044","1,0044","2,1446020099","0,66%","0,5000%"
12/2009,465,-,"3218,9","3218,9",FALSE,-,"0,0438",1,1,"1,0024","2,1503144032","1,000533","1,0856680862","1,0024","2,1503144032","1,0037","1,0038","1,0038","2,1352070987","0,73%","0,5000%"
01/2010,510,-,"3467,4","3467,4",TRUE,"0,0772","0,0647",1,1,"1,0088","2,1451660048",1,"1,0850897334","1,0088","2,1451660048","1,0075","1,0052","1,0052","2,1271240274","0,66%","0,5000%"
02/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0554",1,1,"1,007","2,1264532165",1,"1,0850897334","1,007","2,1264532165","1,0078","1,0094","1,0094","2,1161202023","0,59%","0,5000%"
03/2010,510,-,"3467,4","3467,4",FALSE,-,"0,048",1,1,"1,0071","2,1116715159","1,000792","1,0850897334","1,0071","2,1116715159","1,0052","1,0055","1,0055","2,0964139116","0,76%","0,5000%"
04/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0406",1,1,"1,0073","2,096784347",1,"1,0842310224","1,0073","2,096784347","1,0057","1,0048","1,0048","2,0849467047","0,67%","0,5000%"
05/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0331",1,1,"1,0043","2,0815887491","1,00051","1,0842310224","1,0043","2,0815887491","1,0043","1,0063","1,0063","2,0749867682","0,75%","0,5000%"
06/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0287",1,1,"0,9989","2,0726762413","1,000589","1,0836783464","0,9989","2,0726762413",1,"1,0019","1,0019","2,0619961922","0,79%","0,5000%"
07/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0298",1,1,"0,9993","2,0749586959","1,001151","1,0830404356","0,9993","2,0749586959","1,0001","0,9991","0,9991","2,0580858291","0,86%","0,5000%"
08/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0305",1,1,"0,9993","2,0764121844","1,000909","1,0817952892","0,9993","2,0764121844","1,0004","0,9995","0,9995","2,0599397749","0,89%","0,5000%"
09/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0313",1,1,"1,0054","2,0778666911","1,000702","1,0808128304","1,0054","2,0778666911","1,0045","1,0031","1,0031","2,06097026","0,85%","0,5000%"
10/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0257",1,1,"1,0092","2,0667064761","1,000472","1,080054632","1,0092","2,0667064761","1,0075","1,0062","1,0062","2,0546009969","0,81%","0,5000%"
11/2010,510,-,"3467,4","3467,4",FALSE,-,"0,0164",1,1,"1,0103","2,0478661079","1,000336","1,0795450867","1,0103","2,0478661079","1,0083","1,0086","1,0086","2,041940963","0,81%","0,5000%"
12/2010,510,-,"3467,4","3467,4",FALSE,-,"0,006",1,1,"1,006","2,0269881302","1,001406","1,0791824814","1,006","2,0269881302","1,0063","1,0069","1,0069","2,0245300049","0,93%","0,5000%"
01/2011,540,-,"3691,74","3691,74",TRUE,"0,0647","0,0608",1,1,"1,0094","2,0148987377","1,000715","1,0776672812","1,0094","2,0148987377","1,0083","1,0076","1,0076","2,0106564753","0,86%","0,5000%"
02/2011,540,-,"3691,74","3691,74",FALSE,-,"0,0509",1,1,"1,0054","1,9961350681","1,000524","1,0768972997","1,0054","1,9961350681","1,008","1,0097","1,0097","1,9954907456","0,84%","0,5000%"
03/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0453",1,1,"1,0066","1,9854138334","1,001212","1,076333301","1,0066","1,9854138334","1,0079","1,006","1,006","1,9763204373","0,92%","0,5000%"
04/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0384",1,1,"1,0072","1,9723960197","1,000369","1,0750303642","1,0072","1,9723960197","1,0077","1,0077","1,0077","1,9645332379","0,84%","0,5000%"
05/2011,545,-,"3691,74","3691,74",FALSE,-,"0,031",1,1,"1,0057","1,9582962864","1,00157","1,0746338243","1,0057","1,9582962864","1,0047","1,007","1,007","1,9495219191","0,99%","0,5000%"
06/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0252",1,1,"1,0022","1,947197262","1,001114","1,0729492939","1,0022","1,947197262","1,0015","1,0023","1,0023","1,9359701282","0,96%","0,5000%"
07/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0229",1,1,1,"1,9429228318","1,001229","1,0717553585",1,"1,9429228318","1,0016","1,001","1,001","1,9315276147","0,97%","0,5000%"
08/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0229",1,1,"1,0042","1,9429228318","1,002076","1,070439788","1,0042","1,9429228318","1,0037","1,0027","1,0027","1,9295980167","1,07%","0,5000%"
09/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0186",1,1,"1,0045","1,9347966857","1,001003","1,0682221588","1,0045","1,9347966857","1,0053","1,0053","1,0053","1,924402131","0,94%","0,5000%"
10/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0141",1,1,"1,0032","1,9261291047","1,00062","1,0671518055","1,0032","1,9261291047","1,0043","1,0042","1,0042","1,9142565711","0,88%","0,5000%"
11/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0108",1,1,"1,0057","1,9199851522","1,000645","1,0664905813","1,0057","1,9199851522","1,0052","1,0046","1,0046","1,9062503198","0,86%","0,5000%"
12/2011,545,-,"3691,74","3691,74",FALSE,-,"0,0051",1,1,"1,0051","1,9091032636","1,000937","1,0658031383","1,0051","1,9091032636","1,005","1,0056","1,0056","1,8975217199","0,91%","0,5000%"
01/2012,622,-,"3916,2","3916,2",TRUE,"0,0608","0,062",1,1,"1,0051","1,8994162408","1,000864","1,0648054156","1,0051","1,8994162408","1,0056","1,0065","1,0065","1,8869547731","0,89%","0,5000%"
02/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0566",1,1,"1,0039","1,8897783711",1,"1,063886218","1,0039","1,8897783711","1,0045","1,0053","1,0053","1,8747687761","0,75%","0,5000%"
03/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0525",1,1,"1,0018","1,8824368673","1,001068","1,063886218","1,0018","1,8824368673","1,0021","1,0025","1,0025","1,8648848862","0,82%","0,5000%"
04/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0506",1,1,"1,0064","1,8790545691","1,000227","1,0627511997","1,0064","1,8790545691","1,0064","1,0043","1,0043","1,8602343005","0,71%","0,5000%"
05/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0439",1,1,"1,0055","1,8671050965","1,000468","1,0625100099","1,0055","1,8671050965","1,0036","1,0051","1,0051","1,8522695414","0,74%","0,5000%"
06/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0382",1,1,"1,0026","1,8568921895",1,"1,0620129878","1,0026","1,8568921895","1,0008","1,0018","1,0018","1,8428708998","0,64%","0,4828%"
07/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0355",1,1,"1,0043","1,8520767898","1,000144","1,0620129878","1,0043","1,8520767898","1,0043","1,0033","1,0033","1,8395596924","0,68%","0,4828%"
08/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0311",1,1,"1,0045","1,8441469579","1,000123","1,06186008","1,0045","1,8441469579","1,0041","1,0039","1,0039","1,8335091123","0,69%","0,4551%"
09/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0265",1,1,"1,0063","1,8358854733",1,"1,0617294872","1,0063","1,8358854733","1,0057","1,0048","1,0048","1,8263862061","0,54%","0,4273%"
10/2012,622,-,"3916,2","3916,2",FALSE,-,"0,02",1,1,"1,0071","1,8243918049",1,"1,0617294872","1,0071","1,8243918049","1,0059","1,0065","1,0065","1,8176614312","0,61%","0,4273%"
11/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0128",1,1,"1,0054","1,8115299423",1,"1,0617294872","1,0054","1,8115299423","1,006","1,0054","1,0054","1,8059229322","0,55%","0,4134%"
12/2012,622,-,"3916,2","3916,2",FALSE,-,"0,0074",1,1,"1,0074","1,8018002211",1,"1,0617294872","1,0074","1,8018002211","1,0079","1,0069","1,0069","1,7962233262","0,55%","0,4134%"
01/2013,678,-,4159,4159,TRUE,"0,062","0,0556",1,1,"1,0092","1,7885648413",1,"1,0617294872","1,0092","1,7885648413","1,0086","1,0088","1,0088","1,7839143174","0,60%","0,4134%"
02/2013,678,-,4159,4159,FALSE,-,"0,046",1,1,"1,0052","1,7722600488",1,"1,0617294872","1,0052","1,7722600488","1,006","1,0068","1,0068","1,7683528127","0,49%","0,4134%"
03/2013,678,-,4159,4159,FALSE,-,"0,0406",1,1,"1,006","1,7630919706",1,"1,0617294872","1,006","1,7630919706","1,0047","1,0049","1,0049","1,7564092299","0,55%","0,4134%"
04/2013,678,-,4159,4159,FALSE,-,"0,0344",1,1,"1,0059","1,7525765115",1,"1,0617294872","1,0059","1,7525765115","1,0055","1,0051","1,0051","1,7478447904","0,61%","0,4134%"
05/2013,678,-,4159,4159,FALSE,-,"0,0283",1,1,"1,0035","1,7422969595",1,"1,0617294872","1,0035","1,7422969595","1,0037","1,0046","1,0046","1,7389760128","0,60%","0,4273%"
06/2013,678,-,4159,4159,FALSE,-,"0,0247",1,1,"1,0028","1,7362201888",1,"1,0617294872","1,0028","1,7362201888","1,0026","1,0038","1,0038","1,7310133514","0,61%","0,4551%"
07/2013,678,-,4159,4159,FALSE,-,"0,0219",1,1,"0,9987","1,7313723462","1,000209","1,0617294872","0,9987","1,7313723462","1,0003","1,0007","1,0007","1,7244604018","0,72%","0,4551%"
08/2013,678,-,4159,4159,FALSE,-,"0,0232",1,1,"1,0016","1,7336260601",1,"1,0615076322","1,0016","1,7336260601","1,0024","1,0016","1,0016","1,723254124","0,71%","0,4828%"
09/2013,678,-,4159,4159,FALSE,-,"0,0216",1,1,"1,0027","1,7308566894","1,000079","1,0615076322","1,0027","1,7308566894","1,0035","1,0027","1,0027","1,7205013218","0,71%","0,5000%"
10/2013,678,-,4159,4159,FALSE,-,"0,0188",1,1,"1,0061","1,7261959603","1,00092","1,0614237797","1,0061","1,7261959603","1,0057","1,0048","1,0048","1,7158684769","0,81%","0,5000%"
11/2013,678,-,4159,4159,FALSE,-,"0,0126",1,1,"1,0054","1,7157300073","1,000207","1,0604481674","1,0054","1,7157300073","1,0054","1,0057","1,0057","1,707671653","0,72%","0,5000%"
12/2013,678,-,4159,4159,FALSE,-,"0,0072",1,1,"1,0072","1,7065148272","1,000494","1,0602287","1,0072","1,7065148272","1,0092","1,0075","1,0075","1,6979930924","0,79%","0,5000%"
01/2014,724,-,"4390,24","4390,24",TRUE,"0,0556","0,0623",1,1,"1,0063","1,6943157538","1,001126","1,0597052056","1,0063","1,6943157538","1,0055","1,0067","1,0067","1,6853529453","0,85%","0,5000%"
02/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0556",1,1,"1,0064","1,6837083909","1,000537","1,0585133196","1,0064","1,6837083909","1,0069","1,007","1,007","1,6741362325","0,79%","0,5000%"
03/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0489",1,1,"1,0082","1,6730011833","1,000266","1,0579452031","1,0082","1,6730011833","1,0092","1,0073","1,0073","1,6624987414","0,77%","0,5000%"
04/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0404",1,1,"1,0078","1,6593941513","1,000459","1,0576638645","1,0078","1,6593941513","1,0067","1,0078","1,0078","1,650450453","0,82%","0,5000%"
05/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0323",1,1,"1,006","1,6465510531","1,000604","1,0571786195","1,006","1,6465510531","1,0046","1,0058","1,0058","1,6376765758","0,87%","0,5000%"
06/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0262",1,1,"1,0026","1,6367306691","1,000465","1,0565404691","1,0026","1,6367306691","1,004","1,0047","1,0047","1,6282328254","0,82%","0,5000%"
07/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0235",1,1,"1,0013","1,6324862049","1,001054","1,0560494061","1,0013","1,6324862049","1,0001","1,0017","1,0017","1,6206159305","0,95%","0,5000%"
08/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0222",1,1,"1,0018","1,6303667282","1,000602","1,054937502","1,0018","1,6303667282","1,0025","1,0014","1,0014","1,617865559","0,87%","0,5000%"
09/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0204",1,1,"1,0049","1,627437341","1,000873","1,0543028117","1,0049","1,627437341","1,0057","1,0039","1,0039","1,6156037138","0,91%","0,5000%"
10/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0154",1,1,"1,0038","1,6195017822","1,001038","1,0533832081","1,0038","1,6195017822","1,0042","1,0048","1,0048","1,6093273372","0,95%","0,5000%"
11/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0115",1,1,"1,0053","1,6133709725","1,000483","1,0522909301","1,0053","1,6133709725","1,0051","1,0038","1,0038","1,6016394678","0,84%","0,5000%"
12/2014,724,-,"4390,24","4390,24",FALSE,-,"0,0062",1,1,"1,0062","1,604865187","1,001053","1,051782919","1,0062","1,604865187","1,0078","1,0079","1,0079","1,5955762779","0,96%","0,5000%"
01/2015,788,-,"4663,75","4663,75",TRUE,"0,0623","0,1128",1,1,"1,0148","1,5949763338","1,000878","1,0506765566","1,0148","1,5949763338","1,0124","1,0089","1,0089","1,5830700247","0,94%","0,5000%"
02/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0965",1,1,"1,0116","1,5717149525","1,000168","1,0497548718","1,0116","1,5717149525","1,0122","1,0133","1,0133","1,5691049903","0,82%","0,5000%"
03/2015,788,-,"4663,75","4663,75",FALSE,-,"0,084",1,1,"1,0151","1,5536921238","1,001296","1,0495785426","1,0151","1,5536921238","1,0132","1,0124","1,0124","1,5485098098","1,04%","0,5000%"
04/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0678",1,1,"1,0071","1,5305803604","1,001074","1,0482200494","1,0071","1,5305803604","1,0071","1,0107","1,0107","1,5295434708","0,95%","0,5000%"
05/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0603",1,1,"1,0099","1,5197898524","1,001153","1,0470954689","1,0099","1,5197898524","1,0074","1,006","1,006","1,5133506192","0,99%","0,5000%"
06/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0499",1,1,"1,0077","1,5048914273","1,001813","1,0458895582","1,0077","1,5048914273","1,0079","1,0099","1,0099","1,5043246712","1,07%","0,5000%"
07/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0419",1,1,"1,0058","1,4933923066","1,002305","1,043996792","1,0058","1,4933923066","1,0062","1,0059","1,0059","1,4895778504","1,18%","0,5000%"
08/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0359",1,1,"1,0025","1,4847805792","1,001867","1,0415959135","1,0025","1,4847805792","1,0022","1,0043","1,0043","1,4808408892","1,11%","0,5000%"
09/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0333",1,1,"1,0051","1,4810778845","1,00192","1,0396548778","1,0051","1,4810778845","1,0054","1,0039","1,0039","1,4745005369","1,11%","0,5000%"
10/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0281",1,1,"1,0077","1,4735627146","1,00179","1,0376625657","1,0077","1,4735627146","1,0082","1,0066","1,0066","1,4687723248","1,11%","0,5000%"
11/2015,788,-,"4663,75","4663,75",FALSE,-,"0,0202",1,1,"1,0111","1,4623029817","1,001297","1,0358084685","1,0111","1,4623029817","1,0101","1,0085","1,0085","1,4591419877","1,06%","0,5000%"
12/2015,788,-,"4663,75","4663,75",FALSE,-,"0,009",1,1,"1,009","1,446249611","1,00225","1,0344667651","1,009","1,446249611","1,0096","1,0118","1,0118","1,4468438153","1,16%","0,5000%"
01/2016,880,-,"5189,82","5189,82",TRUE,"0,1128","0,0658",1,1,"1,0151","1,4333494658","1,00132","1,0321444401","1,0151","1,4333494658","1,0127","1,0092","1,0092","1,4299701673","1,06%","0,5000%"
02/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0499",1,1,"1,0095","1,4120278453","1,000957","1,0307838055","1,0095","1,4120278453","1,009","1,0142","1,0142","1,4169343711","1,00%","0,5000%"
03/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0401",1,1,"1,0044","1,3987398171","1,002168","1,0297982885","1,0044","1,3987398171","1,0043","1,0043","1,0043","1,3970956134","1,16%","0,5000%"
04/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0355",1,1,"1,0064","1,3926123229","1,001304","1,0275705157","1,0064","1,3926123229","1,0061","1,0051","1,0051","1,3911138239","1,06%","0,5000%"
05/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0289",1,1,"1,0098","1,3837562827","1,001533","1,0262323087","1,0098","1,3837562827","1,0078","1,0086","1,0086","1,3840551427","1,11%","0,5000%"
06/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0189",1,1,"1,0047","1,3703270773","1,002043","1,0246615027","1,0047","1,3703270773","1,0035","1,004","1,004","1,3722537604","1,16%","0,5000%"
07/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0142",1,1,"1,0064","1,363916669","1,001621","1,0225723873","1,0064","1,363916669","1,0052","1,0054","1,0054","1,3667866139","1,11%","0,5000%"
08/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0077",1,1,"1,0031","1,355243113","1,002545","1,02091748","1,0031","1,355243113","1,0044","1,0045","1,0045","1,3594456076","1,22%","0,5000%"
09/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0046",1,1,"1,0008","1,351054843","1,001575","1,0183258408","1,0008","1,351054843","1,0008","1,0023","1,0023","1,3533555078","1,11%","0,5000%"
10/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0038",1,1,"1,0017","1,3499748631","1,001601","1,0167244997","1,0017","1,3499748631","1,0026","1,0019","1,0019","1,350249933","1,05%","0,5000%"
11/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0021",1,1,"1,0007","1,3476838007","1,001428","1,0150993257","1,0007","1,3476838007","1,0018","1,0026","1,0026","1,3476893233","1,04%","0,5000%"
12/2016,880,-,"5189,82","5189,82",FALSE,-,"0,0014",1,1,"1,0014","1,3467410819","1,001849","1,0136518308","1,0014","1,3467410819","1,003","1,0019","1,0019","1,3441944178","1,12%","0,5000%"
01/2017,937,-,"5531,31","5531,31",TRUE,"0,0658","0,0207",1,1,"1,0042","1,3448582803","1,0017","1,0117810477","1,0042","1,3448582803","1,0038","1,0031","1,0031","1,3416452917","1,09%","0,5000%"
02/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0164",1,1,"1,0024","1,3392334996","1,000302","1,010063939","1,0024","1,3392334996","1,0033","1,0054","1,0054","1,3374990447","0,87%","0,5000%"
03/2017,937,-,"5531,31","5531,31",FALSE,-,"0,014",1,1,"1,0032","1,3360270347","1,001519","1,0097589918","1,0032","1,3360270347","1,0025","1,0015","1,0015","1,3303153419","1,05%","0,5000%"
04/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0107",1,1,"1,0008","1,3317653855",1,"1,0082274942","1,0008","1,3317653855","1,0014","1,0021","1,0021","1,3283228576","0,79%","0,5000%"
05/2017,937,-,"5531,31","5531,31",FALSE,-,"0,0099",1,1,"1,0036","1,3307008248","1,000764","1,0082274942","1,0036","1,3307008248","1,0031","1,0024","1,0024","1,3255392252","0,93%","0,5000%"
