CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
10/1964,"42.000,00",-,"210.000,00","210.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,01054207234423","1,0000000000","0,0055912356","1,0000000000","8.209,1562111394",-,-,"1,0000000000","0,0000074715","0,00%","1,0000%"
11/1964,"42.000,00",-,"210.000,00","210.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,01054207234423","1,0000000000","0,0055912356","1,0000000000","8.209,1562111394",-,-,"1,0000000000","0,0000074715","0,00%","1,0000%"
12/1964,"42.000,00",-,"210.000,00","210.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,1300000000","0,01054207234423","1,1300000000","0,0055912356","1,1300000000","8.209,1562111394",-,-,"1,1300000000","0,0000074715","0,00%","1,0000%"
01/1965,"42.000,00",-,"210.000,00","210.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,00932926756127","1,0000000000","0,0049479961","1,0000000000","7.264,7400098579",-,-,"1,0000000000","0,0000066120","0,00%","1,0000%"
02/1965,"42.000,00",-,"210.000,00","210.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,00932926756127","1,0000000000","0,0049479961","1,0000000000","7.264,7400098579",-,-,"1,0000000000","0,0000066120","0,00%","1,0000%"
03/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,1858407080","0,00932926756127","1,1858407080","0,0049479961","1,1858407080","7.264,7400098579",-,-,"1,1858407080","0,0000066120","0,00%","1,0000%"
04/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,00786721816734","1,0000000000","0,0041725639","1,0000000000","6.126,2359784623",-,-,"1,0000000000","0,0000055758","0,00%","1,0000%"
05/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,00786721816734","1,0000000000","0,0041725639","1,0000000000","6.126,2359784623",-,-,"1,0000000000","0,0000055758","0,00%","1,0000%"
06/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,1343283582","0,00786721816734","1,1343283582","0,0041725639","1,1343283582","6.126,2359784623",-,-,"1,1343283582","0,0000055758","0,00%","1,0000%"
07/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0000000000","0,00693557391068","1,0000000000","0,0036784445","1,0000000000","5.400,7606652233",-,-,"1,0000000000","0,0000049155","0,00%","1,0000%"
08/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0328947368","0,00693557391068","1,0328947368","0,0036784445","1,0328947368","5.400,7606652233",-,-,"1,0328947368","0,0000049155","0,00%","1,0000%"
09/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0127388535","0,00671469576066","1,0127388535","0,0035612966","1,0127388535","5.228,7619179232",-,-,"1,0127388535","0,0000047589","0,00%","1,0000%"
10/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0094339623","0,00663023417876","1,0094339623","0,0035165004","1,0094339623","5.162,9913277606",-,-,"1,0094339623","0,0000046991","0,00%","1,0000%"
11/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0155763240","0,00656826937335","1,0155763240","0,0034836359","1,0155763240","5.114,7390723610",-,-,"1,0155763240","0,0000046551","0,00%","1,0000%"
12/1965,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0184049080","0,00646752904554","1,0184049080","0,0034302059","1,0184049080","5.036,2921540733",-,-,"1,0184049080","0,0000045837","0,00%","1,0000%"
01/1966,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0271084337","0,00635064599050","1,0271084337","0,0033682142","1,0271084337","4.945,2748259876",-,-,"1,0271084337","0,0000045009","0,00%","1,0000%"
02/1966,"66.000,00",-,"330.000,00","330.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0146627566","0,00618303363298","1,0146627566","0,0032793171","1,0146627566","4.814,7543760349",-,-,"1,0146627566","0,0000043821","0,00%","1,0000%"
03/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0173410405","0,00609368343597","1,0173410405","0,0032319281","1,0173410405","4.745,1770006586",-,-,"1,0173410405","0,0000043188","0,00%","1,0000%"
04/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0386363636","0,00598981383195","1,0386363636","0,0031768384","1,0386363636","4.664,2933017838",-,-,"1,0386363636","0,0000042452","0,00%","1,0000%"
05/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0443107221","0,00576699800013","1,0443107221","0,0030586628","1,0443107221","4.490,7856734898",-,-,"1,0443107221","0,0000040873","0,00%","1,0000%"
06/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0408590885","0,00552230086131","1,0408590885","0,0029288819","1,0408590885","4.300,2389791197",-,-,"1,0408590885","0,0000039138","0,00%","1,0000%"
07/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0281831907","0,00530552206554","1,0281831907","0,0028139082","1,0281831907","4.131,4324162755",-,-,"1,0281831907","0,0000037602","0,00%","1,0000%"
08/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0283896231","0,00516009414794","1,0283896231","0,0027367771","1,0283896231","4.018,1870832792",-,-,"1,0283896231","0,0000036571","0,00%","1,0000%"
09/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0285578296","0,00501764509483","1,0285578296","0,0026612259","1,0285578296","3.907,2614046356",-,-,"1,0285578296","0,0000035562","0,00%","1,0000%"
10/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0263766775","0,00487833056188","1,0263766775","0,0025873372","1,0263766775","3.798,7765900692",-,-,"1,0263766775","0,0000034574","0,00%","1,0000%"
11/1966,"84.000,00",-,"420.000,00","420.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0229936880","0,00475296318496","1,0229936880","0,0025208456","1,0229936880","3.701,1524847337",-,-,"1,0229936880","0,0000033686","0,00%","1,0000%"
12/1966,"84.000,00",-,"840.000,00","840.000,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0237990304","0,00464613148710","1,0237990304","0,0024641849","1,0237990304","3.617,9621908944",-,-,"1,0237990304","0,0000032929","0,00%","1,0000%"
01/1967,"84.000,00",-,"840.000,00","840.000,00",FALSE,-,-,"1,0000000000","0,0000010000","0,0010236763","0,00453812843058","0,0010236763","0,0024069030","0,0010236763","3.533,8597551181",-,-,"0,0010236763","0,0000032163","0,00%","1,0000%"
02/1967,"84,00",-,"840,00","840,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0210260723","4,43316751229281","1,0210260723","2,3512344947","1,0210260723","3.452.126,2452229300",-,-,"1,0210260723","0,0031419296","0,00%","1,0000%"
03/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0148270181","4,34187493584527","1,0148270181","2,3028153329","1,0148270181","3.381.036,3307825800",-,-,"1,0148270181","0,0030772276","0,00%","1,0000%"
04/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0150162338","4,27843845139299","1,0150162338","2,2691703037","1,0150162338","3.331.638,0727029700",-,-,"1,0150162338","0,0030322681","0,00%","1,0000%"
05/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0179928029","4,21514288054071","1,0179928029","2,2356000113","1,0179928029","3.282.349,5446381900",-,-,"1,0179928029","0,0029874084","0,00%","1,0000%"
06/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0282796544","4,14064114070398","1,0282796544","2,1960862641","1,0282796544","3.224.334,7255067200",-,-,"1,0282796544","0,0029346066","0,00%","1,0000%"
07/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0252100840","4,02676560131104","1,0252100840","2,1356896976","1,0252100840","3.135.659,3625439600",-,-,"1,0252100840","0,0028538994","0,00%","1,0000%"
08/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0152757079","3,92774677504930","1,0152757079","2,0831727378","1,0152757079","3.058.552,9847765000",-,-,"1,0152757079","0,0027837215","0,00%","1,0000%"
09/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0047706422","3,86865040155314","1,0047706422","2,0518295884","1,0047706422","3.012.534,3894092100",-,-,"1,0047706422","0,0027418380","0,00%","1,0000%"
10/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0069393718","3,85028208335731","1,0069393718","2,0420875195","1,0069393718","2.998.230,9025347400",-,-,"1,0069393718","0,0027288198","0,00%","1,0000%"
11/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0141458107","3,82374767654419","1,0141458107","2,0280143737","1,0141458107","2.977.568,4480014900",-,-,"1,0141458107","0,0027100140","0,00%","1,0000%"
12/1967,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0185979971","3,77041214028337","1,0185979971","1,9997266196","1,0185979971","2.936.035,8408941700",-,-,"1,0185979971","0,0026722133","0,00%","1,0000%"
01/1968,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0175561798","3,70157034558719","1,0175561798","1,9632147571","1,0175561798","2.882.428,4449228000",-,-,"1,0175561798","0,0026234229","0,00%","1,0000%"
02/1968,"105,00",-,"1.050,00","1.050,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0144927536","3,63770612292350","1,0144927536","1,9293428669","1,0144927536","2.832.697,1052933500",-,-,"1,0144927536","0,0025781603","0,00%","1,0000%"
03/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0146258503","3,58573889259603","1,0146258503","1,9017808260","1,0146258503","2.792.230,0037891600",-,-,"1,0146258503","0,0025413294","0,00%","1,0000%"
04/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0187730473","3,53405040034607","1,0187730473","1,8743666203","1,0187730473","2.751.979,9568019200",-,-,"1,0187730473","0,0025046961","0,00%","1,0000%"
05/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0266535044","3,46892805009290","1,0266535044","1,8398274526","1,0266535044","2.701.268,9079105400",-,-,"1,0266535044","0,0024585418","0,00%","1,0000%"
06/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0285256410","3,37886934110011","1,0285256410","1,7920627014","1,0285256410","2.631.139,8112628500",-,-,"1,0285256410","0,0023947143","0,00%","1,0000%"
07/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0224368962","3,28515810041518","1,0224368962","1,7423607443","1,0224368962","2.558.166,4727766100",-,-,"1,0224368962","0,0023282981","0,00%","1,0000%"
08/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0182871076","3,21306685285960","1,0182871076","1,7041254582","1,0182871076","2.502.028,7141542600",-,-,"1,0182871076","0,0022772047","0,00%","1,0000%"
09/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0140676444","3,15536436522966","1,0140676444","1,6735215888","1,0140676444","2.457.095,5435917700",-,-,"1,0140676444","0,0022363090","0,00%","1,0000%"
10/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0150531287","3,11159160101308","1,0150531287","1,6503056754","1,0150531287","2.423.009,5074203400",-,-,"1,0150531287","0,0022052859","0,00%","1,0000%"
11/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0162838034","3,06544703234438","1,0162838034","1,6258318198","1,0162838034","2.387.076,5371154800",-,-,"1,0162838034","0,0021725817","0,00%","1,0000%"
12/1968,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0191702432","3,01632971222670","1,0191702432","1,5997812957","1,0191702432","2.348.828,6727153400",-,-,"1,0191702432","0,0021377707","0,00%","1,0000%"
01/1969,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0182481752","2,95959358344534","1,0182481752","1,5696899574","1,0182481752","2.304.648,0098652800",-,-,"1,0182481752","0,0020975599","0,00%","1,0000%"
02/1969,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0176454370","2,90655427191407","1,0176454370","1,5415593130","1,0176454370","2.263.346,0742046100",-,-,"1,0176454370","0,0020599693","0,00%","1,0000%"
03/1969,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0140883229","2,85615614853219","1,0140883229","1,5148294848","1,0140883229","2.224.100,8428989700",-,-,"1,0140883229","0,0020242505","0,00%","1,0000%"
04/1969,"129,60",-,"1.296,00","1.296,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0154955918","2,81647671499662","1,0154955918","1,4937845654","1,0154955918","2.193.202,3005984800",-,-,"1,0154955918","0,0019961284","0,00%","1,0000%"
05/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0123651671","2,77349969593063","1,0123651671","1,4709906941","1,0123651671","2.159.735,9145330500",-,-,"1,0123651671","0,0019656692","0,00%","1,0000%"
06/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0135135135","2,73962379008117","1,0135135135","1,4530238119","1,0135135135","2.133.356,6037266400",-,-,"1,0135135135","0,0019416602","0,00%","1,0000%"
07/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0069230769","2,70309547288008","1,0069230769","1,4336501611","1,0069230769","2.104.911,8490102900",-,-,"1,0069230769","0,0019157714","0,00%","1,0000%"
08/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0073847721","2,68451040087403","1,0073847721","1,4237931317","1,0073847721","2.090.439,5750293200",-,-,"1,0073847721","0,0019025996","0,00%","1,0000%"
09/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0091001011","2,66483122958350","1,0091001011","1,4133558211","1,0091001011","2.075.115,3213195500",-,-,"1,0091001011","0,0018886523","0,00%","1,0000%"
10/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0162825651","2,64079968542894","1,0162825651","1,4006101273","1,0162825651","2.056.401,8564980300",-,-,"1,0162825651","0,0018716204","0,00%","1,0000%"
11/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0209514420","2,59848960912801","1,0209514420","1,3781699848","1,0209514420","2.023.454,8215775500",-,-,"1,0209514420","0,0018416338","0,00%","1,0000%"
12/1969,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0224529213","2,54516473786391","1,0224529213","1,3498878871","1,0224529213","1.981.930,5193481700",-,-,"1,0224529213","0,0018038408","0,00%","1,0000%"
01/1970,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0224321133","2,48927328081046","1,0224321133","1,3202445403","1,0224321133","1.938.407,6059362700",-,-,"1,0224321133","0,0017642287","0,00%","1,0000%"
02/1970,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0200923788","2,43465874000746","1,0200923788","1,2912784361","1,0200923788","1.895.879,0325958700",-,-,"1,0200923788","0,0017255216","0,00%","1,0000%"
03/1970,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0113199004","2,38670417573745","1,0113199004","1,2658446068","1,0113199004","1.858.536,6110799500",-,-,"1,0113199004","0,0016915346","0,00%","1,0000%"
04/1970,"156,00",-,"1.560,00","1.560,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0091784195","2,35998933159443","1,0091784195","1,2516757619","1,0091784195","1.837.733,6492366500",-,-,"1,0091784195","0,0016726010","0,00%","1,0000%"
05/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0093167702","2,33852536473654","1,0093167702","1,2402918430","1,0093167702","1.821.019,5676885800",-,-,"1,0093167702","0,0016573888","0,00%","1,0000%"
06/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0153846154","2,31693897675436","1,0153846154","1,2288429952","1,0153846154","1.804.210,1562945300",-,-,"1,0153846154","0,0016420898","0,00%","1,0000%"
07/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0088744589","2,28183384074293","1,0088744589","1,2102241620","1,0088744589","1.776.873,6387749200",-,-,"1,0088744589","0,0016172096","0,00%","1,0000%"
08/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0094400343","2,26176192753322","1,0094400343","1,1995785515","1,0094400343","1.761.243,5552757200",-,-,"1,0094400343","0,0016029840","0,00%","1,0000%"
09/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0119022317","2,24061048761580","1,0119022317","1,1883603886","1,0119022317","1.744.772,8397747300",-,-,"1,0119022317","0,0015879933","0,00%","1,0000%"
10/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0189035917","2,21425590090996","1,0189035917","1,1743826146","1,0189035917","1.724.250,4119176900",-,-,"1,0189035917","0,0015693150","0,00%","1,0000%"
11/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0212327355","2,17317508642184","1,0212327355","1,1525944400","1,0212327355","1.692.260,6083570700",-,-,"1,0212327355","0,0015401997","0,00%","1,0000%"
12/1970,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0195801373","2,12799199520233","1,0195801373","1,1286305265","1,0195801373","1.657.076,3445983300",-,-,"1,0195801373","0,0015081769","0,00%","1,0000%"
01/1971,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0184121956","2,08712578583099","1,0184121956","1,1069561727","1,0184121956","1.625.253,6549475600",-,-,"1,0184121956","0,0014792137","0,00%","1,0000%"
02/1971,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0132192846","2,04939197982743","1,0132192846","1,0869431626","1,0132192846","1.595.870,1810148000",-,-,"1,0132192846","0,0014524706","0,00%","1,0000%"
03/1971,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0099769762","2,02265394171764","1,0099769762","1,0727620162","1,0099769762","1.575.049,1579317200",-,-,"1,0099769762","0,0014335204","0,00%","1,0000%"
04/1971,"187,20",-,"1.872,00","1.872,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0115881459","2,00267331767331","1,0115881459","1,0621648230","1,0115881459","1.559.490,1616907500",-,-,"1,0115881459","0,0014193595","0,00%","1,0000%"
05/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0142723005","1,97973189563048","1,0142723005","1,0499973011","1,0142723005","1.541.625,5795568300",-,-,"1,0142723005","0,0014031002","0,00%","1,0000%"
06/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0198111461","1,95187416112430","1,0198111461","1,0352222974","1,0198111461","1.519.932,6441659200",-,-,"1,0198111461","0,0013833565","0,00%","1,0000%"
07/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0199709513","1,91395648951204","1,0199709513","1,0151117699","1,0199709513","1.490.405,9933079400",-,-,"1,0199709513","0,0013564830","0,00%","1,0000%"
08/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0210039160","1,87648137134786","1,0210039160","0,9952359609","1,0210039160","1.461.223,9606871000",-,-,"1,0210039160","0,0013299232","0,00%","1,0000%"
09/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0217921897","1,83787872110048","1,0217921897","0,9747621388","1,0217921897","1.431.163,9140760300",-,-,"1,0217921897","0,0013025642","0,00%","1,0000%"
10/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0201330831","1,79868151240955","1,0201330831","0,9539729787","1,0201330831","1.400.640,8822965600",-,-,"1,0201330831","0,0012747839","0,00%","1,0000%"
11/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0163907008","1,76318319856704","1,0163907008","0,9351456144","1,0163907008","1.372.998,1955410800",-,-,"1,0163907008","0,0012496251","0,00%","1,0000%"
12/1971,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0123416159","1,73474943956431","1,0123416159","0,9200651026","1,0123416159","1.350.856,7074444900",-,-,"1,0123416159","0,0012294732","0,00%","1,0000%"
01/1972,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0120286086","1,71360083618861","1,0120286086","0,9088484441","1,0120286086","1.334.388,2007705000",-,-,"1,0120286086","0,0012144845","0,00%","1,0000%"
02/1972,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0133311918","1,69323359207072","1,0133311918","0,8980461979","1,0133311918","1.318.528,1418471100",-,-,"1,0133311918","0,0012000496","0,00%","1,0000%"
03/1972,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0114122682","1,67095773406757","1,0114122682","0,8862316735","1,0114122682","1.301.181,8372388800",-,-,"1,0114122682","0,0011842619","0,00%","1,0000%"
04/1972,"225,60",-,"2.562,00","2.562,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0133207961","1,65210348601039","1,0133207961","0,8762318803","1,0133207961","1.286.499,9547312500",-,-,"1,0133207961","0,0011708993","0,00%","1,0000%"
05/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0168574080","1,63038545379405","1,0168574080","0,8647132119","1,0168574080","1.269.588,0314166600",-,-,"1,0168574080","0,0011555070","0,00%","1,0000%"
06/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0179467681","1,60335701052963","1,0179467681","0,8503780423","1,0179467681","1.248.540,8686144700",-,-,"1,0179467681","0,0011363511","0,00%","1,0000%"
07/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0143433438","1,57508924910090","1,0143433438","0,8353855712","1,0143433438","1.226.528,6435290800",-,-,"1,0143433438","0,0011163168","0,00%","1,0000%"
08/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0083959346","1,55281666581710","1,0083959346","0,8235727837","1,0083959346","1.209.184,8889586300",-,-,"1,0083959346","0,0011005315","0,00%","1,0000%"
09/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0071574642","1,53988786798603","1,0071574642","0,8167156921","1,0071574642","1.199.117,1795413600",-,-,"1,0071574642","0,0010913685","0,00%","1,0000%"
10/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0095721537","1,52894450242673","1,0095721537","0,8109116212","1,0095721537","1.190.595,5346106000",-,-,"1,0095721537","0,0010836125","0,00%","1,0000%"
11/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0066082459","1,51444797360039","1,0066082459","0,8032230467","1,0066082459","1.179.307,0264531100",-,-,"1,0066082459","0,0010733384","0,00%","1,0000%"
12/1972,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0114171543","1,50450582906127","1,0114171543","0,7979499969","1,0114171543","1.171.565,0365548900",-,-,"1,0114171543","0,0010662921","0,00%","1,0000%"
01/1973,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0098772400","1,48752255456926","1,0098772400","0,7889425185","1,0098772400","1.158.340,0890560400",-,-,"1,0098772400","0,0010542555","0,00%","1,0000%"
02/1973,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0104792511","1,47297364038457","1,0104792511","0,7812261602","1,0104792511","1.147.010,7881989900",-,-,"1,0104792511","0,0010439442","0,00%","1,0000%"
03/1973,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0120298673","1,45769805644806","1,0120298673","0,7731243955","1,0120298673","1.135.115,6265404000",-,-,"1,0120298673","0,0010331179","0,00%","1,0000%"
04/1973,"268,80",-,"2.688,00","2.688,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0114769777","1,44037058945653","1,0114769777","0,7639343665","1,0114769777","1.121.622,6548900300",-,-,"1,0114769777","0,0010208373","0,00%","1,0000%"
05/1973,"312,00",-,"3.120,00","3.120,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0126975550","1,42402706257360","1,0126975550","0,7552661932","1,0126975550","1.108.895,8815534400",-,-,"1,0126975550","0,0010092542","0,00%","1,0000%"
06/1973,"312,00",-,"5.200,00","5.200,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0110710951","1,40617211474354","1,0110710951","0,7457964023","1,0110710951","1.094.992,1583486900",-,-,"1,0110710951","0,0009965998","0,00%","1,0000%"
07/1973,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0089709763","1,39077471559793","1,0089709763","0,7376300301","1,0089709763","1.083.002,1386728400",-,-,"1,0089709763","0,0009856871","0,00%","1,0000%"
08/1973,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0083682008","1,37840904082536","1,0083682008","0,7310716041","1,0083682008","1.073.372,9355570300",-,-,"1,0083682008","0,0009769232","0,00%","1,0000%"
09/1973,"312,00",-,"6.240,00","6.240,00",FALSE,-,-,"1,0000000000","0,0000010000","1,0097251037","1,36696996164838","1,0097251037","0,7250046199","1,0097251037","1.064.465,2763407800",-,-,"1,0097251037","0,0009688159","0,00%","1,0000%"
